UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval
pro_ksixtsatkwstagooconservancy,Ksi Xts'at'kw/Stagoo Conservancy,NC,North Coast Fjords,eco_coarse_bottompatches_polygonsmixed_d,1.03E-05,1.03E-05,63574.13931,63574.13931,6185067402,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no
pro_ksixtsatkwstagooconservancy,Ksi Xts'at'kw/Stagoo Conservancy,NC,North Coast Fjords,eco_fish_eulachon_spawn_d,0.00066725,0.00066725,1184827.944,1184827.944,1775688276,eco_fish_eulachon_spawn_d,eco_fish_eulachon_spawn_d,6030100,eco,fish,eulachon,spawn,Important Areas - spawn,,d,Eulachon,0.4,0.5,0.6,,,Eulachon,no
pro_ksixtsatkwstagooconservancy,Ksi Xts'at'kw/Stagoo Conservancy,NC,North Coast Fjords,eco_fish_salmonpinkodd_diversity_d,0.004182048,0.004182048,0.030595688,0.030595688,7.315958916,eco_fish_salmonpinkodd_diversity_d,eco_fish_salmonpinkodd_diversity_d,6590500,eco,fish,salmonpinkodd,diversity,diversity hotspot,,d,Pink Salmon (odd),0.2,0.3,0.4,,,Pink salmon (odd),no
pro_ksixtsatkwstagooconservancy,Ksi Xts'at'kw/Stagoo Conservancy,NC,North Coast Fjords,eco_birds_seabirds_ia_d,3.82E-05,3.82E-05,869274.9843,869274.9843,22764135593,eco_birds_seabirds_ia_d,eco_birds_seabirds_ia_d,5170100,eco,birds,seabirds,ia,Important Area,,d,Seabirds^,0,0,0,,^,Seabirds,no
pro_ksixtsatkwstagooconservancy,Ksi Xts'at'kw/Stagoo Conservancy,NC,North Coast Fjords,eco_inverts_shrimphumpback_records_d,0,0.000287258,0,957828.3763,3334384383,eco_inverts_shrimphumpback_records_d,eco_inverts_shrimphumpback_records_d,7330100,eco,inverts,shrimphumpback,records,records,,d,Humpback shrimp ^,0,0,0,,^,Humpback shrimp ,no
pro_ksixtsatkwstagooconservancy,Ksi Xts'at'kw/Stagoo Conservancy,NC,North Coast Fjords,eco_coarse_ecosections_polygons_d,1.95E-06,1.95E-06,1192429.111,1192429.111,6.10E+11,eco_coarse_ecosections_polygons_d,eco_coarse_ecosections_polygons_d,3060100-3060800,eco,coarse,ecosections,polygons,polygons,,d,Ecosections,0,0,0,,^,Ecosections,yes
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_fish_herring_spawn_d,0.000195313,0.000195313,47814.22529,47814.22529,244808447.2,eco_fish_herring_spawn_d,eco_fish_herring_spawn_d,6060100,eco,fish,herring,spawn,spawn habitat index,,d,Pacific Herring ,0.2,0.3,0.4,,,Pacific herring ,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_coarse_ecosections_polygonsjs_d,0.0024257,0.0024257,4890866.736,4890866.736,2016270537,eco_coarse_ecosections_polygons_d_js,eco_coarse_ecosections_polygonsjs_d,3060100,eco,coarse,ecosections,polygons,Ecosections,js,d,Johnstone Strait,0.07142,0.14284,0.21426,,,Ecosections,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesmudflat_d,0.000583739,0.000583739,63.20219614,63.20219614,108271.3394,eco_coarse_coastalclasses_lines_d_mudflat,eco_coarse_coastalclasses_linesmudflat_d,3090600,eco,coarse,coastalclasses,lines,Coastal Classes,mudflat,d,Mud Flat,0.06355,0.1271,0.19065,,,Coastal Classes,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_fish_salmonchinook_diversity_d,0.032612556,0.038367713,0.835841106,0.983342478,25.62942613,eco_fish_salmonchinook_diversity_d,eco_fish_salmonchinook_diversity_d,6590200,eco,fish,salmonchinook,diversity,diversity hotspot,,d,Chinook Salmon,0.4,0.5,0.6,,,Chinook salmon,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_fish_salmonpinkodd_diversity_d,0.003543835,0.004169218,0.025926553,0.030501827,7.315958916,eco_fish_salmonpinkodd_diversity_d,eco_fish_salmonpinkodd_diversity_d,6590500,eco,fish,salmonpinkodd,diversity,diversity hotspot,,d,Pink Salmon (odd),0.2,0.3,0.4,,,Pink salmon (odd),no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_fish_salmonchum_diversity_d,0.00726754,0.008550048,0.119405872,0.140477497,16.43002527,eco_fish_salmonchum_diversity_d,eco_fish_salmonchum_diversity_d,6590300,eco,fish,salmonchum,diversity,diversity hotspot,,d,Chum Salmon,0.2,0.3,0.4,,,Chum salmon,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_fish_salmonsockeye_diversity_d,0.004840381,0.005694566,0.021995819,0.025877434,4.544232642,eco_fish_salmonsockeye_diversity_d,eco_fish_salmonsockeye_diversity_d,6590700,eco,fish,salmonsockeye,diversity,diversity hotspot,,d,Sockeye Salmon,0.2,0.3,0.4,,,Sockeye salmon,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_areas_estuaries_polygons_d,0.007283592,0.012139321,2300248.627,3833747.712,315812373.5,eco_areas_estuaries_polygons_d,eco_areas_estuaries_polygons_d,3010700,eco,areas,estuaries,polygons,polygons,,d,Estuaries,0.2,0.4,0.6,,,Estuaries,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesundefined_d,0.011649081,0.011649081,12570.98116,12570.98116,1079139.277,eco_coarse_coastalclasses_lines_d_undefined,eco_coarse_coastalclasses_linesundefined_d,3091400,eco,coarse,coastalclasses,lines,Coastal Classes,undefined,d,Undefined,0,0,0,,,Coastal Classes,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_coarse_oceanreg_polygonsmainlandfjords_d,0.000517073,0.000517073,4890768.75,4890768.75,9458573811,eco_coarse_oceanreg_polygons_d_mainlandfjords,eco_coarse_oceanreg_polygonsmainlandfjords_d,3080200,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,mainlandfjords,d,Mainland Fjords,0.045899,0.091798,0.137697,,,ocean reg,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesrockramp_d,3.30E-05,3.30E-05,341.2243767,341.2243767,10352267.51,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no
pro_dzawadiklinakliniestuaryconservancy,Dzawadi/Klinaklini Estuary Conservancy,NVI,Johnstone Strait,eco_inverts_prawn_records_d,0,2.58E-05,0,328386.2818,12727061153,eco_inverts_prawn_records_d,eco_inverts_prawn_records_d,7350100,eco,inverts,prawn,records,records,,d,Spot prawn^,0,0,0,,^,Prawn,no
