UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval,Replication method,Replication_All species_areas,Replication_All species_Seabirds,Replication_All species_fish,Replication_All species_invertebrates,Replication_All species_plants and algae,Replication_All species_marine mammals_reptiles,Replication_Habitat classes_Biophysical units,Replication_Habitat classes_Bottom patches,Replication_Habitat classes_Ecosections,Replication_Habitat classes_Geomorphic units,Replication_Habitat classes_Ocean regions,Replication_Habitat classes_EBSAs,Conservation_concern_features,Habitat_feature_count_metric,Species_feature_count_metric,Ecological Intactness_upper predator,Ecological Intactness_mammals,Ecological Intactness_forage species,Ecological Intactness_habitat forming,Ecological Intactness_Bird species,Ecological Intactness_nutrient exchangers,significant_area_feature_count ,scaled_updated_2020Sep3
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_birds_shorebirdrock_density_d,0.0,0.0,0.0,0.0,6212.09649968147,eco_birds_shorebirdrock_density_d,eco_birds_shorebirdrock_density_d,5330100,eco,birds,shorebirdrock,density,density - yr round,,d,Shorebird (rocky),0.1,0.15,0.2,,,Shorebird (rocky),no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_fish_eulachon_spawn_d,0.015708342425221452,0.015708342425221452,27893119.4726743,27893119.4726743,1775688275.5426102,eco_fish_eulachon_spawn_d,eco_fish_eulachon_spawn_d,6030100,eco,fish,eulachon,spawn,Important Areas - spawn,,d,Eulachon,0.4,0.5,0.6,,,Eulachon,no,Area,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_mammals_killerwhaletransient_hsi_d,0.0009530043332824596,0.0009530043332824596,28025885.318583198,28025885.318583198,29407930625.0926,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0.0,0.0,0.0,,^,Orca NE Pacific Transients,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesrockramp_d,0.0004417861324337365,0.0004417861324337365,4573.35776605035,4573.35776605035,10351972.2107536,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_fish_salmonsockeye_diversity_d,1.065447731310944e-05,1.065447731310944e-05,4.841642358458529e-05,4.841642358458529e-05,4.54423264152179,eco_fish_salmonsockeye_diversity_d,eco_fish_salmonsockeye_diversity_d,6590700,eco,fish,salmonsockeye,diversity,diversity hotspot,,d,Sockeye Salmon,0.2,0.3,0.4,,,Sockeye salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_inverts_shrimphumpback_records_d,0.0020099303103248,0.0020099303103248,6701880.23767175,6701880.23767175,3334384383.00318,eco_inverts_shrimphumpback_records_d,eco_inverts_shrimphumpback_records_d,7330100,eco,inverts,shrimphumpback,records,records,,d,Humpback shrimp ^,0.0,0.0,0.0,,^,Humpback shrimp ,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonsmixed_d,7.331699267124613e-05,7.331699267124613e-05,453470.541372871,453470.541372871,6185067401.8537,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_birds_gooseswan_densitywinter_m,0.002205030611761661,0.002205030611761661,12.168471199940699,12.168471199940699,5518.50443029404,eco_birds_gooseswan_densitywinter_m,eco_birds_gooseswan_densitywinter_m,5270200,eco,birds,gooseswan,densitywinter,density in winter,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_coarse_coastalclasses_linessandgravelflatfan_d,0.0013164953156974133,0.0013164953156974133,2187.92359351804,2187.92359351804,1661930.4052433998,eco_coarse_coastalclasses_lines_d_sandgravelflatfan,eco_coarse_coastalclasses_linessandgravelflatfan_d,3091100,eco,coarse,coastalclasses,lines,Coastal Classes,sandgravelflatfan,d,Sand and Gravel Flat or Fan,0.015976,0.031952,0.047928,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_birds_shorebirdsand_density_d,0.0,0.0,0.0,0.0,1058.16578817368,eco_birds_shorebirdsand_density_d,eco_birds_shorebirdsand_density_d,5340100,eco,birds,shorebirdsand,density,density - yr round,,d,Shorebird (sand)^,0.0,0.0,0.0,,^,Shorebird (sand),no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_inverts_shrimpcoonstripe_records_d,0.0020489828893216926,0.0020489828893216926,1061532.46776675,1061532.46776675,518077761.068159,eco_inverts_shrimpcoonstripe_records_d,eco_inverts_shrimpcoonstripe_records_d,7320100,eco,inverts,shrimpcoonstripe,records,records,,d,Coonstripe/dock shrimp^,0.0,0.0,0.0,,^,Coonstripe/dock shrimp,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_birds_seaduck_densitymoulting_d,0.0,0.0,0.0,0.0,7150.65316104889,eco_birds_seaduck_densitymoulting_d,eco_birds_seaduck_densitymoulting_d,5280100,eco,birds,seaduck,densitymoulting,density - moulting,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_20,S2_SM_Head_Knight_Inlet,NVI,Johnstone Strait,eco_birds_smallalcid_density_d,0.0,0.0,0.0,0.0,13494.6283326149,eco_birds_smallalcid_density_d,eco_birds_smallalcid_density_d,5240100,eco,birds,smallalcid,density,density - yr round,,d,Small Alcids,0.1,0.15,0.2,,,Small Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_ebsas_polygonsnorthislandstraits_d,0.0005554933622217451,0.0005554933622217451,1751761.99003508,1751761.99003508,3153524612.83921,eco_coarse_ebsas_polygons_d_northislandstraits,eco_coarse_ebsas_polygonsnorthislandstraits_d,3101100,eco,coarse,ebsas,polygons,EBSAS,northislandstraits,d,North Island Straits,0.027072000000000002,0.054143,0.081215,,,EBSAS,no,Area,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_harbourporpoise_density_d,0.0,0.0,0.0,0.0,14872.0559308748,eco_mammals_harbourporpoise_density_d,eco_mammals_harbourporpoise_density_d,8020100,eco,mammals,harbourporpoise,density,density,,d,Harbour Porpoise^,0.0,0.0,0.0,,^,Harbour porpoise,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_fish_herring_spawn_d,0.0,0.0007297665393522487,0.0,178653.01331212898,244808447.192857,eco_fish_herring_spawn_d,eco_fish_herring_spawn_d,6060100,eco,fish,herring,spawn,spawn habitat index,,d,Pacific Herring ,0.2,0.3,0.4,,,Pacific herring ,no,Density,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_ecosections_polygonsjs_d,0.0008911674516931734,0.0008911674516931734,1796834.67648759,1796834.67648759,2016270537.11813,eco_coarse_ecosections_polygons_d_js,eco_coarse_ecosections_polygonsjs_d,3060100,eco,coarse,ecosections,polygons,Ecosections,js,d,Johnstone Strait,0.07142000000000001,0.14284000000000002,0.21425999999999998,,,Ecosections,no,Area,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesrockcliff_d,0.00021134074562806967,0.00021134074562806967,1307.74075420514,1307.74075420514,6187830.70116816,eco_coarse_coastalclasses_lines_d_rockcliff,eco_coarse_coastalclasses_linesrockcliff_d,3090700,eco,coarse,coastalclasses,lines,Coastal Classes,rockcliff,d,Rock Cliff,0.008643999999999999,0.017287999999999998,0.025932,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_areas_richness_nearshorehabitat_d,0.0007044734702768106,0.0007044734702768106,899686.852455227,899686.852455227,1277105370.76962,eco_areas_richness_nearshorehabitat_d,eco_areas_richness_nearshorehabitat_d,3020300,eco,areas,richness,nearshorehabitat,nearshore,,d,Habitat Richness,0.1,0.2,0.3,,,Richness,no,Area,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonsmixed_d,4.0338166118632785e-05,4.0338166118632785e-05,249494.276310915,249494.276310915,6185067401.8537,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_inverts_clambutter_records_d,0.0,0.00023121625792395698,0.0,33931.275296018,146751251.839641,eco_inverts_clambutter_records_d,eco_inverts_clambutter_records_d,7420100,eco,inverts,clambutter,records,records,,d,Butter clams,0.2,0.3,0.4,,,Butter clams,no,Point,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_cormorant_density_m,0.0,0.0,0.0,0.0,6742.00041294098,eco_birds_cormorant_density_m,eco_birds_cormorant_density_m,5300100,eco,birds,cormorant,density,density - yr round,,m,Double-crested cormorant,0.1,0.15,0.2,,,Double-crested cormorant,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_loongrebe_density_d,0.0,0.0,0.0,0.0,17128.9184527397,eco_birds_loongrebe_density_d,eco_birds_loongrebe_density_d,5290100,eco,birds,loongrebe,density,density - yr round,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_gull_density_m,0.0,0.0,0.0,0.0,5719.24769496918,eco_birds_gull_density_m,eco_birds_gull_density_m,5260100,eco,birds,gull,density,density - yr round,,m,Gulls,0.1,0.15,0.2,,,Gulls,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_heron_nestsforaging_m,0.005629217793236598,0.005629217793236598,186809.99942232601,186809.99942232601,33185782.871427502,eco_birds_heron_nestsforaging_m,eco_birds_heron_nestsforaging_m,5160100,eco,birds,heron,nestsforaging,nests and foraging areas,,m,Great Blue Heron,0.1,0.15,0.2,,,Great Blue Heron,no,Area,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_minkewhale_density_d,0.0,0.0,0.0,0.0,5247.72526876975,eco_mammals_minkewhale_density_d,eco_mammals_minkewhale_density_d,8170100,eco,mammals,minkewhale,density,density,,d,Common Minke Whale^,0.0,0.0,0.0,,^,Minke whale,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_inverts_urchingreen_records_d,0.0,0.0007938596806644201,0.0,1213181.5297781,1528206507.1786098,eco_inverts_urchingreen_records_d,eco_inverts_urchingreen_records_d,7460100,eco,inverts,urchingreen,records,records,,d,Green sea urchin,0.2,0.3,0.4,,,Green Urchin,no,Point,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_shorebirdrock_density_d,0.0,0.0,0.0,0.0,6212.09649968147,eco_birds_shorebirdrock_density_d,eco_birds_shorebirdrock_density_d,5330100,eco,birds,shorebirdrock,density,density - yr round,,d,Shorebird (rocky),0.1,0.15,0.2,,,Shorebird (rocky),no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_puffin_density_d,0.0,0.0,0.0,0.0,2399.66238021851,eco_birds_puffin_density_d,eco_birds_puffin_density_d,5230100,eco,birds,puffin,density,density - yr round,,d,Puffins,0.1,0.15,0.2,,,Puffins,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_pigeonguillemot_density_m,0.0,0.0,0.0,0.0,6389.479493618011,eco_birds_pigeonguillemot_density_m,eco_birds_pigeonguillemot_density_m,5320100,eco,birds,pigeonguillemot,density,density - yr round,,m,Pigeon Guillemot,0.1,0.15,0.2,,,Pigeon Guillemot,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_dallsporpoise_density_d,0.00026344971301176776,0.00026344971301176776,20.1987454773193,20.1987454773193,76670.21249105349,eco_mammals_dallsporpoise_density_d,eco_mammals_dallsporpoise_density_d,8010100,eco,mammals,dallsporpoise,density,density,,d,Dall's Porpoise,0.1,0.15,0.2,,,Dall's Porpoise,no,Density,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesrockramp_d,7.870789082929762e-05,7.870789082929762e-05,814.781898631917,814.781898631917,10351972.2107536,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_shearwaterfulmar_density_d,0.0,0.0,0.0,0.0,23993.4004516602,eco_birds_shearwaterfulmar_density_d,eco_birds_shearwaterfulmar_density_d,5210100,eco,birds,shearwaterfulmar,density,density - yr round,,d,Shearwaters and Fulmars,0.1,0.15,0.2,,,Shearwaters and Fulmars,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_humpbackwhale_density_d,0.0,0.0,0.0,0.0,160750.50506394,eco_mammals_humpbackwhale_density_d,eco_mammals_humpbackwhale_density_d,8200100,eco,mammals,humpbackwhale,density,density,,d,Humpback Whale,0.1,0.15,0.2,,,Humpback Whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_pacificwhitesideddolphin_density_d,0.0,0.0,0.0,0.0,59330.170698217196,eco_mammals_pacificwhitesideddolphin_density_d,eco_mammals_pacificwhitesideddolphin_density_d,8040100,eco,mammals,pacificwhitesideddolphin,density,density,,d,Pacific White-sided Dolphin,0.1,0.15,0.2,,,Pacific white-sided dolphin,no,Density,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_plants_eelgrass_biobands_d,0.0,4.4100817405999734e-05,0.0,196.41153775040002,4453693.81574499,eco_plants_eelgrass_biobands_d,eco_plants_eelgrass_biobands_d,4040300,eco,plants,eelgrass,biobands,Biobands,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no,do not assess,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_spermwhale_density_d,0.0,0.0,0.0,0.0,2030.0230178629897,eco_mammals_spermwhale_density_d,eco_mammals_spermwhale_density_d,8230100,eco,mammals,spermwhale,density,density,,d,Sperm Whale,0.1,0.15,0.2,,,Sperm Whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_inverts_octopusgiantpacific_records_d,8.582701315504027e-05,0.00014304502192506708,727908.91786686,1213181.5297781,8481116738.29247,eco_inverts_octopusgiantpacific_records_d,eco_inverts_octopusgiantpacific_records_d,7140100,eco,inverts,octopusgiantpacific,records,records,,d,Giant Pacific octopus,0.2,0.3,0.4,,,Giant pacific octopus,no,Point,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_areas_highrugosity_polygons_d,3.803373809576076e-05,3.803373809576076e-05,809277.560334358,809277.560334358,21277886446.4169,eco_areas_highrugosity_polygons_d,eco_areas_highrugosity_polygons_d,3010100,eco,areas,highrugosity,polygons,polygons,,d,High Rugosity,0.2,0.4,0.6,,,High Rugosity,no,Area,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_plants_eelgrass_prioritypolygons_d,0.0,0.001969144043538153,0.0,158133.618516671,80305764.850263,eco_plants_eelgrass_prioritypolygons_d,eco_plants_eelgrass_prioritypolygons_d,4040200,eco,plants,eelgrass,prioritypolygons,Priority Polygons,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no,Area,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonssoft_d,0.0,9.496275776761266e-05,0.0,787348.873332256,8291133196.226359,eco_coarse_bottompatches_polygons_d_soft,eco_coarse_bottompatches_polygonssoft_d,3050300,eco,coarse,bottompatches,polygons,Bottom Patches,soft,d,Soft substrate,0.073,0.146,0.21899999999999997,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesestuary_d,0.00018817837059956297,0.00018817837059956297,183.67983274672198,183.67983274672198,976094.2884216291,eco_coarse_coastalclasses_lines_d_estuary,eco_coarse_coastalclasses_linesestuary_d,3090200,eco,coarse,coastalclasses,lines,Coastal Classes,estuary,d,Estuary (Organics/Fines),0.020145,0.04029,0.060435,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonshard_d,2.5947122601132426e-05,3.052602658956756e-05,110663.1039151194,130191.88695896401,4264947046.97197,eco_coarse_bottompatches_polygons_d_hard,eco_coarse_bottompatches_polygonshard_d,3050100,eco,coarse,bottompatches,polygons,Bottom Patches,hard,d,Hard substrate,0.1,0.2,0.3,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesgravelbeach_d,0.0006001751368923582,0.0006001751368923582,643.917272645565,643.917272645565,1072882.28562699,eco_coarse_coastalclasses_lines_d_gravelbeach,eco_coarse_coastalclasses_linesgravelbeach_d,3090300,eco,coarse,coastalclasses,lines,Coastal Classes,gravelbeach,d,Gravel Beach,0.020697999999999998,0.041395999999999995,0.062094,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_gooseswan_density_m,0.0,0.0,0.0,0.0,12499.701407909399,eco_birds_gooseswan_density_m,eco_birds_gooseswan_density_m,5270100,eco,birds,gooseswan,density,density - yr round,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_mamu_density_d,0.0,0.0,0.0,0.0,15665.7527809143,eco_birds_mamu_density_d,eco_birds_mamu_density_d,5310100,eco,birds,mamu,density,density - yr round,,d,Marbled Murrelet,0.1,0.15,0.2,,,Marbled Murrelet,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_petrelphalarope_density_d,0.0,0.0,0.0,0.0,10991.6841826439,eco_birds_petrelphalarope_density_d,eco_birds_petrelphalarope_density_d,5220100,eco,birds,petrelphalarope,density,density - yr round,,d,Storm Petrel,0.1,0.15,0.2,,,Storm Petrel,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_plants_bullkelp_biobands_d,0.0003970663357138456,0.0004671368655457007,3064.819447674977,3605.66993844115,7718658.501142,eco_plants_bullkelp_biobands_d,eco_plants_bullkelp_biobands_d,4020200,eco,plants,bullkelp,biobands,Biobands,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no,do not assess,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_northernrightwhaledolphin_density_d,0.0,0.0,0.0,0.0,1198.6108610921901,eco_mammals_northernrightwhaledolphin_density_d,eco_mammals_northernrightwhaledolphin_density_d,8030100,eco,mammals,northernrightwhaledolphin,density,density,,d,Northern Right Whale Dolphin^,0.0,0.0,0.0,,^,Northern Right Whale Dolphin,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_albatross_density_m,0.0,0.0,0.0,0.0,5989.04748678207,eco_birds_albatross_density_m,eco_birds_albatross_density_m,5200100,eco,birds,albatross,density,density - yr round,,m,Albatrosses,0.1,0.15,0.2,,,Albatrosses,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_ecosections_polygons_d,2.9442093661066465e-06,2.9442093661066465e-06,1796834.67648759,1796834.67648759,610294463828.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_inverts_cockle_records_d,0.0,0.000251047531386553,0.0,33931.275296018,135158768.973402,eco_inverts_cockle_records_d,eco_inverts_cockle_records_d,7080100,eco,inverts,cockle,records,records,,d,Cockles,0.2,0.3,0.4,,,Cockles,no,Point,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_finwhale_density_d,0.0,0.0,0.0,0.0,41648.279010614,eco_mammals_finwhale_density_d,eco_mammals_finwhale_density_d,8180100,eco,mammals,finwhale,density,density,,d,Fin Whale,0.1,0.15,0.2,,,Fin whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_birds_pigeonguillemot_coloniesri1_d,1.0180978709602524e-06,1.1977622011297091e-06,2433.364239536844,2862.78145827864,2390108366.73466,eco_birds_pigeonguillemot_colonies_d_ri1,eco_birds_pigeonguillemot_coloniesri1_d,5120100,eco,birds,pigeonguillemot,colonies,colonies,ri1,d,Pigeon Guillemot ri1,0.2,0.3,0.4,,,Pigeon Guillemot,no,Area,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_killerwhaletransient_hsi_d,5.193529237012209e-05,6.110034396484952e-05,1527309.4750144512,1796834.67648759,29407930625.0926,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0.0,0.0,0.0,,^,Orca NE Pacific Transients,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_plants_eelgrass_polygons_d,0.0,0.0014971421451663294,0.0,161668.979001684,107985056.41140899,eco_plants_eelgrass_polygons_d,eco_plants_eelgrass_polygons_d,4040100,eco,plants,eelgrass,polygons,Distribution,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no,Area,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_coarse_oceanreg_polygonsjohnstonestrait_d,0.0007007549136289865,0.0007007549136289865,1796795.72896607,1796795.72896607,2564085808.06239,eco_coarse_oceanreg_polygons_d_johnstonestrait,eco_coarse_oceanreg_polygonsjohnstonestrait_d,3080600,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,johnstonestrait,d,Johnstone Strait,0.088172,0.176344,0.264516,,,ocean reg,no,Area,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_mammals_greywhale_density_d,0.0,0.0,0.0,0.0,2822.63711917143,eco_mammals_greywhale_density_d,eco_mammals_greywhale_density_d,8190100,eco,mammals,greywhale,density,density,,d,Grey Whale,0.1,0.15,0.2,,,Grey Whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0
S2_NVI_611,Deepwater_Bay_RCA,NVI,Johnstone Strait,eco_inverts_urchinred_records_d,0.0,0.00035854817471920534,0.0,1232506.28268586,3437491443.51687,eco_inverts_urchinred_records_d,eco_inverts_urchinred_records_d,7230100,eco,inverts,urchinred,records,records,,d,Red sea urchin,0.2,0.3,0.4,,,Red Urchin,no,Point,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
